样本,区域,年度终端碳强度,扩展生产责任P+_kt,消费责任全口径C+_kt
133,A5,0.15219265784581174,539.4754113730212,818.1886033343544
133,A6,0.5021408454578052,4864.369785817701,3987.472881657536
133,A7,0.1746029284942833,309.75600734179073,675.7474752772798
133,A8,0.393451739519376,1406.7966689488637,1874.242211863343
134,A1,0.5866915043931096,8962.003457434426,9031.667455330444
134,A2,0.6155305549030007,5928.945691317126,6534.498880574518
134,A3,0.5949615820542543,1011.9085412208034,5454.36522846693
134,A4,0.6240335325390698,13174.177304612513,7819.978237727588
134,A5,0.15130849429558482,534.9581472305563,812.4793972853361
134,A6,0.5004938189523138,4841.989711242144,3967.6700646898394
134,A7,0.1723887565189969,305.24505112815336,670.9946184811233
134,A8,0.3939976193435524,1404.4341890165751,1872.008210646521
135,A1,0.5848856887870367,8908.940842908502,8979.682075564398
135,A2,0.6151939486919306,5925.470698098692,6539.776071192005
135,A3,0.5962975630143194,1019.2363772612234,5460.3000130649525
135,A4,0.6243352808801632,13186.999603760429,7832.003997079105
135,A5,0.15045631823887787,532.5932249240504,803.5643282633613
135,A6,0.5011765462930542,4829.449490543413,3954.5474017099027
135,A7,0.17367078905867042,309.0975115006281,674.4981218689678
135,A8,0.3931306942006183,1402.3625572469596,1869.7782975012049
136,A1,0.5856101831446591,8938.027106707466,9006.371713395622
136,A2,0.6147397749918827,5919.621886103911,6528.44495887045
136,A3,0.5944107067317238,1020.0210185630575,5456.810830590463
136,A4,0.6221992190511487,13148.684968248837,7799.933770809018
136,A5,0.1516242565578814,535.5397252378899,812.385314707012
136,A6,0.5009133584143148,4833.72388442056,3968.428289716922
136,A7,0.172613509438701,302.06338728891075,665.0673757066107
136,A8,0.39298121952547155,1394.6266943927556,1854.8664171672922
137,A1,0.5861162278234511,8965.959827291701,9036.65362820201
137,A2,0.6148128567275126,5940.684252563355,6553.282388907785
137,A3,0.5957126145015629,1019.8859091214727,5462.82236905301
137,A4,0.624057419682907,13175.520473901262,7813.312105903075
137,A5,0.15154203063063432,533.1831880928632,810.8227558324219
137,A6,0.5009590832608296,4860.693913321142,3989.818027998797
137,A7,0.1734204794199102,309.02161262874404,670.1847917903441
137,A8,0.39213025916552413,1387.5693603829347,1855.6224696160307
138,A1,0.5860878529314083,8977.504988076336,9049.62763672138
138,A2,0.6165553142664173,5946.132417187817,6561.102508749032
138,A3,0.5962170567595653,1013.177148320594,5457.899618264913
138,A4,0.6241520501416146,13148.030226253555,7780.332090354205
138,A5,0.15099131308006777,537.1132728437108,813.9750364604977
138,A6,0.5008067866787872,4820.963432289878,3953.77530334133
138,A7,0.174326868452085,310.1680689998879,676.3580145972898
138,A8,0.39437883085031666,1401.549214952195,1861.5685604353296
139,A1,0.585462612099542,8926.454533890232,8995.50628827099
139,A2,0.6163692350571746,5951.170179218918,6552.772440159334
139,A3,0.5955608611411277,1023.6412590862918,5440.782849916312
139,A4,0.623941866575454,13114.26427802705,7788.913080173759
139,A5,0.15160483463574145,536.1548673257059,814.8806025678217
139,A6,0.501240540938655,4857.298567555336,3981.312927503268
139,A7,0.1755574706571287,313.8635446655351,680.2330069525791
139,A8,0.39256313727343095,1394.5374316815514,1862.9834659065573
140,A1,0.5845487097450769,8906.79463649849,8975.58383173914
140,A2,0.6155052760205882,5934.374267670667,6552.627207600494
140,A3,0.594538945255008,1018.0058401041367,5436.998784914196
140,A4,0.6229960217338586,13132.996528759211,7793.494792910627
140,A5,0.1530773006617066,540.8807230062166,815.650654922198
140,A6,0.5013234555267793,4832.13243206632,3956.4750958982886
140,A7,0.1749352185702951,313.15390331218543,680.5664591896059
140,A8,0.393297061684765,1397.4426889455374,1864.384193188213
141,A1,0.585607969493341,8929.656559038554,9000.573928185197
141,A2,0.6161777475325175,5960.189185651897,6567.2983943022455
141,A3,0.596824776819166,1024.927811286607,5474.135046333994
141,A4,0.624659930927584,13185.9030246625,7820.1758358677735
141,A5,0.1518554707793576,536.3963499303198,817.2139956532145
141,A6,0.5012554319358884,4828.6763936589305,3951.293398487928
141,A7,0.17297491452916952,307.23872327975863,673.6563827452484
141,A8,0.3914052686507048,1393.4293908980771,1862.0704568310439
142,A1,0.5859440953374125,8956.09952807492,9025.030056614038
142,A2,0.6161614300585633,5971.685429365795,6580.377223759102
142,A3,0.595528454300779,1021.1735866305007,5483.220875581621
142,A4,0.6237280265959342,13117.55148169124,7743.712508059082
142,A5,0.1515529448243347,534.6422345709159,811.1550791124693
142,A6,0.5013121079504527,4867.739768061214,3992.717171219479
142,A7,0.17455808329268413,311.3456801460371,675.2815222899206
142,A8,0.39330455507230055,1401.6076981227818,1870.350970027691
143,A1,0.5852837378862829,8885.94521088359,8956.770812060726
143,A2,0.6160448305512741,6010.308792605722,6615.612791943637
143,A3,0.5966369362446772,1024.0968582107755,5462.864083349768
143,A4,0.6244006909772956,13151.748062847682,7800.588308824578
143,A5,0.15171295813508864,534.5439172854998,812.7524195868924
143,A6,0.5016155018535183,4856.672341587297,3984.6623917363236
143,A7,0.17542922711424883,315.39920691108637,677.4590176771966
143,A8,0.39275689748763454,1389.6885707909328,1857.6931359434714
144,A1,0.5866039930812954,8925.500726583588,8999.133642266142
144,A2,0.6147316377274936,5952.738728778622,6562.142024577398
144,A3,0.595817965074243,1019.544071833424,5436.095653304169
144,A4,0.6240729036178607,13124.163039611538,7794.059668434002
144,A5,0.15193817448479868,537.6828833619115,811.9868091974487
144,A6,0.5016852677730262,4849.689987145386,3974.1525783442266
144,A7,0.17367610991057325,307.8858837482064,673.1463004106223
144,A8,0.39392751083434197,1405.9376966504487,1872.4263411791198
145,A1,0.5854611653032693,8931.482726727061,9000.733736600936
145,A2,0.6162129770826428,5935.464372007965,6541.998772000242
145,A3,0.5960220067939073,1011.8806748152173,5461.094296539387
145,A4,0.6239276778791895,13141.01385605174,7779.532977576607
145,A5,0.15227838589449183,539.9517304785309,818.4868911140967
145,A6,0.5012437820538647,4835.079005885165,3967.5682186514846
145,A7,0.17476292108472774,315.02447085030053,677.6949892166498
145,A8,0.39182808777007583,1390.8585778772178,1853.6455329937942
146,A1,0.5855095786577224,8922.830497761282,8993.352949042392
146,A2,0.6152937120480545,5954.455470980405,6572.348871846999
146,A3,0.595776491675243,1029.7166284560485,5482.339802760042
146,A4,0.6238018200183656,13150.173528575193,7778.589018728939
146,A5,0.15085274435288426,538.2041781673709,810.483981319021
146,A6,0.5010982371862787,4835.244751690564,3964.824152731109
146,A7,0.17393050804259486,309.65591070391525,673.9326489549286
146,A8,0.3908276256872436,1382.3997261247675,1846.8092670761162
147,A1,0.5858770026074518,8958.495012690722,9029.90686689978
147,A2,0.6154301478184884,5983.813589981363,6597.08864276475
147,A3,0.5928138504242751,1009.9115744210054,5434.9483178812525
147,A4,0.6213336780846258,13121.055103296736,7787.2044915155475
147,A5,0.14963036096111235,537.1395763224592,803.8913109692579
147,A6,0.5012856702469782,4825.655852113339,3959.310582425283
147,A7,0.17337204355185112,308.37579736180527,670.1364057610393
147,A8,0.39437506848358445,1413.5651661394793,1875.5250541100004
148,A1,0.5851808076640003,8933.723402266176,9002.01602171476
148,A2,0.6144589261528999,5948.697514708426,6567.297230653503
148,A3,0.5953281269511833,1013.3210985642746,5453.62678396605
148,A4,0.6224282539401422,13084.688707364847,7724.31396772383
148,A5,0.15101049041005396,535.0489204225307,810.2648024393118
148,A6,0.5002470757422103,4811.4981874971245,3934.1095792900505
148,A7,0.17517331235939962,319.3699806868142,680.8816761845147
148,A8,0.39170285212395795,1392.8944791011795,1866.7322286393537
149,A1,0.5854246033317668,8901.087892313179,8971.294069198972
149,A2,0.6170105599401383,5999.284663272958,6616.387504400078
149,A3,0.594838648635068,1017.7905595433915,5451.8073338058
149,A4,0.6227028028196319,13173.29264878466,7821.708293471192
149,A5,0.1506814252020714,533.1451140765918,804.3918022762397
149,A6,0.5012211735028643,4855.953306935538,3976.913127547192
149,A7,0.1724825994435822,305.1225780407214,669.2020051941512
149,A8,0.39326366101020205,1398.0235738753108,1871.9962009487285
150,A1,0.585539326666272,8987.630440635012,9057.189794633108
150,A2,0.6154731904223306,5937.860208650975,6549.418658505531
150,A3,0.5947105879340835,1014.6144468914673,5459.050036409109
150,A4,0.6230184254314124,13076.874690910941,7716.423967700074
150,A5,0.15227275486616146,536.9812647538197,814.5171789067725
150,A6,0.5007862044128458,4838.740391180163,3967.7070013179355
150,A7,0.1745575518548439,310.7662239173876,671.4926204654417
150,A8,0.39344864036790506,1400.724264028211,1868.3926730300075
151,A1,0.5861428953634553,8903.96112588975,8972.80635849612
151,A2,0.6143903138842586,5919.165252871776,6538.352767473988
151,A3,0.5959034457698522,1018.5303068253437,5476.722693350721
151,A4,0.6245778395487483,13199.166797570768,7823.563106310918
151,A5,0.1512826391041616,543.9190490978791,814.8758285703328
151,A6,0.5008731108616358,4834.702610111856,3969.082401554778
151,A7,0.1739726957250464,309.8856584269336,675.0892227858277
151,A8,0.39209445891524414,1391.6274437621278,1850.4658660137418
152,A1,0.5857793924209281,8938.321111597561,9009.145444355601
152,A2,0.6151012507430462,5941.499266565832,6549.78668657876
152,A3,0.5952463374936001,1016.3591219362924,5436.439340116572
152,A4,0.6234657357081114,13146.53816198017,7809.431414961596
152,A5,0.1514574634446242,531.3347343751282,811.8071859118314
152,A6,0.5008839143371258,4832.9205936693215,3955.8730104208944
152,A7,0.17497588132064423,316.8810498495337,679.1151418161985
152,A8,0.3925046134488902,1391.9803721148137,1864.236187927199
153,A1,0.584920259555754,8962.10151911089,9031.602891794346
153,A2,0.6159168080818053,5944.3606513121,6562.573220303389
153,A3,0.5965445352326607,1025.1117362265045,5478.687539474745
153,A4,0.6237473363051953,13171.493541758255,7795.4836410595535
153,A5,0.15192485503056607,540.7936913370733,818.342078953925
153,A6,0.5006893194861691,4841.434634380355,3969.373705093905
153,A7,0.17376209734854048,313.12055194539397,676.278457391739
153,A8,0.3927809904114755,1407.6812827806789,1873.756074779646
154,A1,0.5857935232215479,8934.429884810681,9004.662566801157
154,A2,0.6148973785736495,5938.644381962504,6552.705776500746
154,A3,0.594677475787589,1017.9300909722082,5455.644811228762
154,A4,0.6222377559940758,13138.234333887842,7781.474477324467
154,A5,0.15206508768156043,538.2906988000151,815.3613583217065
154,A6,0.5011645383189366,4864.887183683111,3999.8544921304133
154,A7,0.1741714407763303,312.9313702945196,674.0123258234606
154,A8,0.39289938616567177,1397.1782267320782,1858.8103630122516
155,A1,0.5866193114950691,8956.308212304919,9026.991731314462
155,A2,0.6157595391622419,5991.565727660052,6595.161662932503
155,A3,0.5950710105458472,1011.2632116469726,5460.598728831683
155,A4,0.6235212609344724,13153.183834984611,7795.30918656433
155,A5,0.1515621101809951,536.2779546298542,811.9910621015697
155,A6,0.501537081010066,4819.672635761922,3943.759495933143
155,A7,0.17423551998144685,315.111213837319,674.1903792528383
155,A8,0.3925874337769732,1387.971588730699,1863.3521326258199
156,A1,0.5851971353642023,8968.847019690396,9035.992705001248
156,A2,0.6157378273450204,5962.689418548902,6584.371373794167
156,A3,0.5950211763570155,1021.675987092074,5457.5807493525235
156,A4,0.6226289782376466,13089.432944397888,7737.499354872782
156,A5,0.15133651062110162,539.7460358135768,809.7719766697642
156,A6,0.5012103866769146,4852.350828824629,3978.4224869915574
156,A7,0.17294323568413197,308.2866451168694,673.0102725468056
156,A8,0.3938707615513428,1399.910440370069,1866.2904006255599
157,A1,0.5857138375251805,8972.259206882029,9041.767560016913
157,A2,0.6143159555134231,5930.447629014371,6547.583351640448
157,A3,0.5956429974237283,1015.4083368603767,5473.200881418117
157,A4,0.6241879765173641,13158.018335357214,7780.200278037378
157,A5,0.1518348544151468,536.2018152813474,811.8465131163308
157,A6,0.5003696824934653,4835.497729500501,3967.1746886749193
157,A7,0.17495451929445616,311.4254602115183,677.4348990974952
157,A8,0.39317401795315315,1396.1175527238445,1856.1678938296025
158,A1,0.585765289352572,8914.091279561742,8984.377535218402
158,A2,0.6148198586051,5926.860689403558,6535.657185670367
158,A3,0.59438861327617,1017.2161663100459,5436.366525209503
158,A4,0.6219257738226287,13077.647183466888,7742.641676710515
158,A5,0.15244894026269384,536.879129696185,817.7618374953599
158,A6,0.5007087102350645,4828.809840195866,3953.291606961568
158,A7,0.17531331718301774,313.28716432798575,678.3596857707003
158,A8,0.3934244583461147,1400.3335078903103,1866.6689078161635
159,A1,0.5858143049211938,8979.596723022627,9050.233491158322
159,A2,0.6149640404247495,5927.006397731446,6539.684328569537
159,A3,0.5963706984563493,1021.9327487613075,5467.302770378237
159,A4,0.6244920716797897,13153.168320604022,7789.831024748121
159,A5,0.1510522924411615,538.1803637323578,815.1706379646273
159,A6,0.5014450628752407,4853.088652551892,3982.346317034516
159,A7,0.17507948850676588,313.2467532176894,678.6236221683104
159,A8,0.39167688277150486,1391.0600778109472,1854.0878454106166
160,A1,0.5865718876924411,8948.864080983527,9021.401138041942
160,A2,0.6150331436948581,5918.555581110069,6533.46187818893
160,A3,0.5961689175104947,1019.3558659210858,5484.971591685171
160,A4,0.6242092881024852,13178.791019883934,7793.17404443386
160,A5,0.15220493308596028,536.4052579410911,812.5433471702022
160,A6,0.5014356898486605,4848.2395401259355,3967.7205975068005
160,A7,0.17558442966277452,313.8093672508508,676.3406995162431
160,A8,0.39322183238817077,1401.7198917714056,1876.1273084447505
161,A1,0.5856912640592761,8929.162641954572,8997.851914875864
161,A2,0.6157706211529798,5952.82888971622,6564.864126244341
161,A3,0.595549331338673,1013.7241625969348,5453.4021985157015
161,A4,0.6242341198302476,13167.837191195758,7815.616883890916
161,A5,0.15086707275878206,537.3061421909006,810.9063559653639
161,A6,0.5015566496644233,4848.18331365443,3976.0193900321337
161,A7,0.1751838686581212,312.79797808859524,680.6069833844092
161,A8,0.3943000971638272,1402.3240268236314,1864.8964933123136
162,A1,0.586638884024808,8896.024199011135,8965.042334754296
162,A2,0.6161741617382418,5972.557205559389,6582.434563624996
162,A3,0.5937146780461442,1018.1730955118236,5443.302098061577
162,A4,0.6212125426947683,13056.526141823766,7714.96583153235
162,A5,0.15123524405530622,540.109011673115,818.4974013703807
162,A6,0.501181990900763,4824.731986069266,3952.161590945186
162,A7,0.17418408930859003,308.62460282350315,673.52669915229
162,A8,0.39369633791418246,1400.9647770209774,1867.780500051898
163,A1,0.5855737449231333,8918.595736023333,8987.431718085667
163,A2,0.6152419892623473,5956.068660503697,6561.146860289595
163,A3,0.5948011742215413,1023.049399467723,5445.98629907826
163,A4,0.6227651879882368,13092.170919927492,7757.008923758418
163,A5,0.15181516827720373,538.3146378487949,817.7070952787728
163,A6,0.5008711318898474,4846.433083708416,3971.947455063723
163,A7,0.17447175547827323,312.79482676567426,674.4167249949402
163,A8,0.3932226172702671,1398.1795590152333,1869.9617467109863
164,A1,0.5848814731099928,8906.709504038834,8979.020794346494
164,A2,0.6165995171183628,5978.921068153724,6580.638337532863
164,A3,0.5941541228651318,1026.851200112962,5456.377177362286
164,A4,0.622483649762112,13144.401658814284,7806.249158059595
164,A5,0.15241736877080583,539.5398490051144,817.3629095658138
164,A6,0.5008125990109241,4837.313053382166,3959.6113743641085
164,A7,0.17532209160880796,314.5073423132143,678.8624370458444
164,A8,0.3929081401163547,1388.6050188570375,1858.7265064003343
165,A1,0.5859005110904847,8919.982187620206,8987.368282581978
165,A2,0.6146906132765619,5919.800539393443,6536.094187468688
165,A3,0.5949953252510308,1025.0645266118154,5471.416479969477
165,A4,0.6235206973077998,13148.422628677607,7792.0378306877965
165,A5,0.15153771196593635,543.2556718181297,811.2648264908552
165,A6,0.501564422281559,4849.943958352923,3973.3732068703775
165,A7,0.17552807346551763,314.47055892121654,681.2306704491057
165,A8,0.393106578890637,1396.578266062044,1864.7328529391061
166,A1,0.5857502132695958,8910.453081955859,8979.749775719996
166,A2,0.6163447430259356,5965.682018216807,6572.5437702812505
166,A3,0.59613620689688,1025.623804051226,5476.757168320753
166,A4,0.6240869044235274,13144.34546585174,7783.900094091276
166,A5,0.15166763964342614,537.8630747052083,812.3967612858196
166,A6,0.5018970545227287,4880.015311717485,4000.305358846224
166,A7,0.17400668874939812,310.3802671688776,675.88762257374
166,A8,0.39377342330280873,1407.3868600447986,1880.2093325929377
167,A1,0.5854107519538072,8932.06893807851,9001.912977885466
167,A2,0.6160108240960185,5943.689231236642,6551.88017659773
167,A3,0.5954736052280983,1021.0173559169808,5445.832808602646
167,A4,0.6243301814114697,13115.893583020701,7775.0809675436885
167,A5,0.15185092832518063,533.5599626252487,814.4184092919925
167,A6,0.5013349322185507,4838.536590607046,3960.377303065717
167,A7,0.17492204270736486,314.65235483730027,680.2672124621803
167,A8,0.39368603968461663,1410.9158377456918,1880.5639986187002
168,A1,0.5855848665494483,8910.423387240116,8983.325177659392
168,A2,0.6150304168040243,5913.019186442205,6516.333549856598
168,A3,0.5956117550953712,1023.520148088331,5476.021980388831
168,A4,0.623252604358612,13172.427495422899,7808.625671707707
168,A5,0.15237288265439844,540.6397844917092,818.8609204628599
168,A6,0.5011198655518786,4829.852002167675,3958.7627675593253
168,A7,0.17321540741846447,309.7427975418589,674.3935711829705
168,A8,0.39220709678110716,1388.7852947608721,1852.0864573379852
169,A1,0.5858963938460572,8934.86791880105,9004.175406397855
169,A2,0.6152213985679272,5968.802690847019,6585.302741089126
169,A3,0.5956675679408758,1012.0253430354325,5455.632029542414
169,A4,0.6248898620340056,13121.793746103383,7759.028917018633
169,A5,0.15098875632669634,533.3118728834527,809.007112583116
169,A6,0.5012849281049061,4847.80213341482,3981.7652709067484
169,A7,0.1753731750654104,311.92035750593385,680.3488896468601
169,A8,0.39435682765231805,1400.9705021780267,1856.2341975843633
170,A1,0.5852110055016952,8959.71397948927,9031.583289478098
170,A2,0.6157465672345034,5974.1345562545175,6595.962231882758
170,A3,0.5960506477089238,1016.5606771213816,5464.407971214481
170,A4,0.624514531454217,13171.619874468655,7796.459448425097
170,A5,0.15155272221212368,535.0540217968417,811.024335248449
170,A6,0.5009088312597008,4859.06036074874,3984.9363517561824
170,A7,0.17410181566574373,310.032415796721,677.8159671915649
170,A8,0.391868767371228,1399.8248251334464,1863.8111156129414
171,A1,0.5861883589617782,8892.978499936804,8962.163453678211
171,A2,0.6152957901225307,5940.416837349285,6561.861941230428
171,A3,0.5958081440170645,1018.6418898213781,5478.185377173057
171,A4,0.6235578353774742,13134.439726265555,7756.362839642981
171,A5,0.15129657522504678,537.5427512928298,809.8570814260524
171,A6,0.5007281708023608,4826.935981847087,3951.154864460025
171,A7,0.1745695715188488,312.3902713648454,675.1667339550312
171,A8,0.3927177888844848,1390.5009819015404,1859.0946482135403
172,A1,0.5859645250387576,8868.5210269391,8935.33593359021
172,A2,0.6150529519442466,5895.062936135688,6509.765390320792
172,A3,0.5945930330746587,1008.9522320487129,5473.287487006928
172,A4,0.6230971455812032,13188.91444458967,7804.1363539368085
172,A5,0.15227481017895395,539.2622699466,818.6833543918408
172,A6,0.5000624947612902,4826.594502349989,3953.223927478236
172,A7,0.17566847573362573,314.5578241761559,677.3119884604862
172,A8,0.3909883257644586,1389.0613813175023,1859.1821823181153
173,A1,0.5860285127870202,8916.048583597336,8988.320748201775
173,A2,0.6157930052180153,5967.3779387257755,6579.300747631902
173,A3,0.5954869219743434,1010.0546000994607,5452.334792957036
173,A4,0.6241117054800592,13118.265874649118,7758.163579701369
173,A5,0.15177063741613497,536.2233922951054,811.4610889866808
173,A6,0.5006710892270364,4844.458041785914,3972.304618830889
173,A7,0.17483033639471102,314.5087043561661,676.0854693473384
173,A8,0.39194627423591055,1395.961013373849,1864.9271032257393
174,A1,0.5857989344420111,8934.137610442187,9006.508740607349
174,A2,0.6158216730359665,5956.319719007266,6557.029566348298
174,A3,0.5952846887184747,1020.6018288926857,5452.098808207103
174,A4,0.6236463812403142,13183.565235238715,7841.058128360004
174,A5,0.15214470420670756,534.582447225943,815.1311546612324
174,A6,0.5009455552366613,4828.5931524388825,3950.359741872987
174,A7,0.17558256775487,316.7676371867018,682.9211777233957
174,A8,0.39362185503995756,1396.9622507902086,1866.4225634422246
175,A1,0.5856295569528551,8883.8720577799,8953.106889106877
175,A2,0.6158495866416396,5969.479843883525,6580.115800522568
175,A3,0.5965433937338079,1015.5574189232668,5481.482928803049
175,A4,0.624043566819451,13185.012975164715,7803.940161495426
175,A5,0.1525464358389254,538.7344264983462,815.3083016838555
175,A6,0.5006351484142529,4833.609117407789,3956.753585130174
175,A7,0.17533880304767666,315.92388152549506,678.3090083236788
175,A8,0.3938859438311964,1404.1995845109338,1877.3726306283397
176,A1,0.5850360135025119,8957.746903349589,9027.85446008371
176,A2,0.6158247592595065,5932.9760683245095,6549.072963326727
176,A3,0.5953580747631455,1018.6502480221505,5438.398495416426
176,A4,0.6235064087751641,13124.99296300126,7786.638682855122
176,A5,0.15018899013418927,534.8857100191435,808.6798304795732
176,A6,0.5008971062169015,4841.440505217377,3974.2949910065413
176,A7,0.17482488102788013,316.0727588238766,682.750992351438
176,A8,0.3933168801989586,1398.5904294481882,1857.665170686553
177,A1,0.5856107293213896,8886.184254653877,8954.945152291628
177,A2,0.6154520037834991,5941.660870843304,6539.766056666119
177,A3,0.5955426897527462,1013.2153150399871,5455.4899330776625
177,A4,0.6229643824865827,13125.93998131519,7778.512096531017
177,A5,0.15259073885074892,538.1853904166069,818.1168862234466
177,A6,0.5016649133450549,4829.611692020118,3960.42938077954
177,A7,0.1762246871797025,317.0720227899393,684.8316373909078
177,A8,0.393835102483451,1409.6069000878292,1869.3852842065357
178,A1,0.585598105968561,8922.090292989496,8987.874312888567
178,A2,0.6172718172522769,5972.377816414655,6590.022018425127
178,A3,0.5951215065623444,1014.7586252433583,5461.851900136277
178,A4,0.6240830105111248,13141.265392607482,7776.860561396737
178,A5,0.15184857610847027,537.9375747096117,813.1892263015573
178,A6,0.5012885866863052,4846.428692713584,3973.0423769503745
178,A7,0.17525215990015358,313.2247673915662,677.2019751461926
178,A8,0.3935076319262891,1403.974740337892,1872.0155311628123
179,A1,0.5855283748048953,8930.778185042216,9003.459382509449
179,A2,0.6163622524420552,5982.670328612364,6593.1740600502935
179,A3,0.594191819150447,1022.0112436052002,5460.70394000948
179,A4,0.6219550871254526,13120.482851622422,7762.671163495606
179,A5,0.1512011695625161,535.9727700035437,815.3932946031234
179,A6,0.5012601598224293,4827.346089470164,3955.9396170148357
179,A7,0.17533238742633597,313.593810179156,679.1680181743885
179,A8,0.3954837875101122,1413.7852241206645,1876.1310267985577
180,A1,0.5858698836931351,8938.384487396184,9008.848475399735
180,A2,0.6160717286126958,5939.493159016911,6544.37414811371
180,A3,0.5944456084680554,1012.727158022989,5468.215909024516
180,A4,0.6232862151205298,13163.168899956314,7795.814402081617
180,A5,0.15228510346289467,539.4931911808684,816.3382173623146
180,A6,0.5010507615042976,4824.682383034853,3958.3445531544858
180,A7,0.17333216324573145,309.5156695168481,674.1855117335749
180,A8,0.3923453322612554,1393.1901786558117,1854.5339099108255
181,A1,0.5864748047507979,8918.301052842628,8988.86190990655
181,A2,0.615516046778636,5951.354582060249,6560.803104001015
181,A3,0.5952262493818024,1018.5644116276942,5450.705669603563
181,A4,0.6226874831367016,13094.450523077812,7747.277582868645
181,A5,0.15233363859895596,537.4153524902505,814.8481136855589
181,A6,0.5010170462461784,4849.4313340707795,3974.892272839098
181,A7,0.17408838074240093,309.50183398957836,671.0979890759024
181,A8,0.3938474666159619,1395.0358042656192,1865.5682524442793
182,A1,0.585366345985719,8915.727624137939,8985.789897807128
182,A2,0.6147103187045629,5950.97252000715,6558.682156256435
182,A3,0.5962105670743262,1013.4987550838906,5474.725136795811
182,A4,0.6249110572071603,13165.82631280868,7793.892043502875
182,A5,0.1501132907627161,532.1976137064214,807.7763986630835
182,A6,0.5007743515495824,4831.505944805691,3958.649908999659
182,A7,0.17429291891005858,313.71124522827137,676.5626137880181
182,A8,0.39233967344430776,1387.6407163054305,1855.0025762704606
183,A1,0.585051151591641,8894.31747817771,8960.659087337135
183,A2,0.6148374230750668,5928.603927331583,6544.961444036083
183,A3,0.5944496351031671,1014.8070927875692,5460.980021905641
183,A4,0.622563650284164,13045.170938614652,7679.990121619368
183,A5,0.15239743580750936,536.3650020334132,814.5954259836183
183,A6,0.5004607823541788,4843.962890686174,3975.733892033347
183,A7,0.17416774087534567,309.4555927003773,672.383791797371
183,A8,0.3930558072421531,1398.5811231080622,1861.9602607269783
184,A1,0.5857704843492596,8906.623098625529,8975.656496236123
184,A2,0.6140871883466382,5913.722804750158,6524.375751696869
184,A3,0.5943596667609222,1024.1937826360893,5439.674591076532
184,A4,0.6225837279931602,13123.658821258494,7793.163635602102
184,A5,0.15226045260220714,542.5752221932333,820.2052164163139
184,A6,0.5005951444970134,4837.786055808672,3967.7972268653903
184,A7,0.17548333221370885,313.53259995143384,677.2551162337775
184,A8,0.3942787245902488,1397.008650609495,1860.9730017059978
185,A1,0.5852355087819273,8915.599702374193,8984.995717735463
185,A2,0.6161115017000096,5953.4670985503335,6582.577718538178
185,A3,0.5970109494874836,1022.3805477414229,5494.368112331714
185,A4,0.6247543608475695,13242.218622232693,7838.9253798959135
185,A5,0.15135574525380022,534.4459261482557,808.9093460206046
185,A6,0.5011548714166693,4824.095807353237,3958.7961424282817
185,A7,0.17500135031131342,313.25572248759414,679.0507923729868
185,A8,0.3941640652780786,1412.9969155844678,1870.837133149058
186,A1,0.5847965680394678,8921.572084305682,8991.32302389207
186,A2,0.6152754545060615,5932.446954013446,6549.952411511048
186,A3,0.5960182207248763,1023.5376680896229,5483.2680394705885
186,A4,0.6239899206942832,13159.732691409341,7786.5813100646565
186,A5,0.15081783074516275,537.2527575500169,805.1207868260657
186,A6,0.5006745116626038,4847.5245281562875,3980.151460054285
186,A7,0.1737948136075787,309.25725554168264,674.278442465905
186,A8,0.3933905588275449,1403.1172725395986,1863.765737321054
187,A1,0.5852902374621772,8932.362468852474,9003.579512406353
187,A2,0.6153314966673641,5944.668365520943,6552.488137385696
187,A3,0.5961231192280727,1016.1494133097202,5478.194662703504
187,A4,0.6248218328137832,13151.925956056017,7776.407450577826
187,A5,0.15263420061801972,544.342743655685,822.6124310852604
187,A6,0.5009657985531987,4832.920022981178,3962.530934361486
187,A7,0.1747327826316676,307.9371213270792,672.9653931225707
187,A8,0.3941790642197054,1405.133064848391,1866.660634908791
188,A1,0.5856596775791804,8919.612776361868,8987.205619777982
188,A2,0.6154165168140822,5995.505445417077,6616.28705004349
188,A3,0.5959550753066243,1022.7362410840838,5490.537050183857
188,A4,0.6242305964203135,13231.620265564361,7845.560366142698
188,A5,0.1511813898703359,540.491258213695,811.2701659752269
188,A6,0.5003918110801034,4819.518965789075,3949.475476880795
188,A7,0.17504575290146407,309.37456146995925,676.3153062411717
188,A8,0.39368766068137906,1399.428954997038,1861.6374336519334
189,A1,0.5859344759045293,8940.731675813606,9005.336928972978
189,A2,0.6166337706860049,5969.770488516116,6579.2393000062575
189,A3,0.5948837129083131,1012.9759540180647,5464.802488907407
189,A4,0.6234012246994551,13154.673645450472,7789.196804972204
189,A5,0.15164143923126072,534.7818313329863,816.7065239688415
189,A6,0.5005751244499168,4829.237777866206,3956.740439686536
189,A7,0.17408525595512284,311.1665870240429,674.9256277303972
189,A8,0.39208610298308105,1396.73852573448,1863.1283715113525
190,A1,0.5856852837785829,8972.495162983218,9041.521460625787
190,A2,0.6151349756262943,5967.762464157827,6582.742628543229
190,A3,0.5945214373979104,1007.8809476230391,5449.941254921617
190,A4,0.622916249026862,13143.866298870933,7784.7667865864505
190,A5,0.1515084083176056,534.2490655595811,809.2847371677219
190,A6,0.5010035597385246,4848.393694163167,3968.7669427105893
190,A7,0.17405830605905112,309.9042539463558,675.929106850698
190,A8,0.39299714419986803,1393.2732589247407,1864.872228822768
